CHECK_ITEM_L,HISP,SEX,SCRMCTRL
,3,2,2.9977e+18
,4,1,2.9977e+18
,4,2,2.9977e+18
,2,1,2.9977e+18
,1,2,2.99779e+18
,2,2,2.99783e+18
,2,1,2.99783e+18
,2,2,2.99783e+18
,2,1,2.99783e+18
,3,1,2.99783e+18
,1,2,2.99783e+18
,2,1,2.99783e+18
,2,2,2.99783e+18
,5,1,2.99783e+18
,4,2,2.99783e+18
,4,2,2.99783e+18
,4,1,2.99783e+18
,1,1,2.99784e+18
,1,1,2.99784e+18
,3,1,2.99784e+18
,1,1,2.99784e+18
,1,2,2.99784e+18
,1,1,2.99784e+18
,1,1,2.99787e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,4,1,2.99789e+18
,4,2,2.99789e+18
,4,1,2.99789e+18
,4,2,2.99789e+18
,1,2,2.99789e+18
,3,1,2.99789e+18
,3,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,2,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,2,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,4,1,2.99789e+18
,4,2,2.99789e+18
,3,2,2.99789e+18
,3,2,2.99789e+18
,3,1,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,2,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,3,2,2.99789e+18
,1,1,2.99789e+18
,1,1,2.99789e+18
,3,2,2.99789e+18
,1,2,2.9979e+18
,1,1,2.9979e+18
,1,2,2.9979e+18
,1,1,2.9979e+18
,2,1,2.9979e+18
,2,2,2.9979e+18
,1,2,2.9979e+18
,1,1,2.9979e+18
,2,2,2.9979e+18
,2,1,2.9979e+18
,1,2,2.9979e+18
,3,2,2.9979e+18
,3,1,2.9979e+18
,1,2,2.9979e+18
,1,1,2.9979e+18
,1,2,2.9979e+18
,1,1,2.9979e+18
,1,2,2.9979e+18
,5,2,2.9979e+18
,1,1,2.9979e+18
,5,1,2.9979e+18
,1,2,2.9979e+18
,1,1,2.9979e+18
,1,1,2.9979e+18
,1,2,2.9979e+18
,3,1,2.9979e+18
,3,1,2.9979e+18
,3,1,2.9979e+18
,3,1,2.9979e+18
,2,2,2.9979e+18
,1,1,2.99812e+18
,3,2,2.99812e+18
,4,1,2.99813e+18
,4,2,2.99813e+18
,4,2,2.99813e+18
,1,1,2.99814e+18
,1,2,2.99814e+18
,1,1,2.99814e+18
,3,2,2.99814e+18
,2,2,2.99814e+18
,2,1,2.99814e+18
,2,2,2.99814e+18
,1,2,2.99814e+18
,1,1,2.99814e+18
,1,1,2.99819e+18
,1,2,2.99819e+18
,1,1,2.99819e+18
,1,2,2.99819e+18
,1,2,2.99819e+18
,1,1,2.99819e+18
,3,2,2.99819e+18
,3,1,2.99819e+18
,1,1,2.99819e+18
,1,2,2.99819e+18
,1,2,2.99819e+18
,2,2,2.99819e+18
,2,2,2.99819e+18
,2,1,2.99819e+18
,1,1,2.99819e+18
,2,2,2.99819e+18
,1,1,2.99819e+18
,1,2,2.99819e+18
,1,2,2.99819e+18
,2,1,2.99819e+18
,1,1,2.99819e+18
,1,2,2.99819e+18
,3,1,2.99819e+18
,1,1,2.99819e+18
,1,2,2.99819e+18
,2,1,2.99819e+18
,2,2,2.99819e+18
,1,1,2.99819e+18
,1,2,2.99819e+18
,3,2,2.99819e+18
,3,1,2.99819e+18
,1,2,2.99819e+18
,1,1,2.99819e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,2,2.9982e+18
,1,2,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,3,2,2.9982e+18
,4,2,2.9982e+18
,3,2,2.9982e+18
,3,1,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,1,2,2.9982e+18
,1,1,2.9982e+18
,2,2,2.99822e+18
,3,1,2.99823e+18
,1,2,2.99823e+18
,1,1,2.99824e+18
,1,2,2.99824e+18
,3,2,2.99824e+18
,3,1,2.99824e+18
,2,2,2.99824e+18
,3,1,2.99824e+18
,2,2,2.99824e+18
,2,1,2.99824e+18
,1,1,2.99824e+18
,1,1,2.99829e+18
,3,1,2.99829e+18
,3,1,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,3,1,2.99829e+18
,3,2,2.99829e+18
,1,2,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,2,2,2.99829e+18
,2,1,2.99829e+18
,2,2,2.99829e+18
,1,1,2.99829e+18
,1,1,2.99829e+18
,2,2,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,2,1,2.99829e+18
,1,2,2.99829e+18
,1,2,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,2,2.99829e+18
,1,2,2.99829e+18
,1,1,2.99829e+18
,1,2,2.99829e+18
,1,1,2.9983e+18
,1,2,2.9983e+18
,1,2,2.9983e+18
,1,1,2.9983e+18
,1,1,2.9983e+18
,1,2,2.9983e+18
,1,2,2.9983e+18
,3,1,2.9983e+18
,3,1,2.9983e+18
,4,2,2.9983e+18
,3,2,2.9983e+18
,2,1,2.9983e+18
,3,2,2.9983e+18
,3,2,2.9983e+18
,1,2,2.9983e+18
,1,1,2.9983e+18
,5,1,2.9983e+18
,5,2,2.9983e+18
,1,1,2.99842e+18
,3,1,2.99843e+18
,3,2,2.99843e+18
,5,2,2.99843e+18
,1,2,2.99843e+18
,2,2,2.99843e+18
,2,1,2.99843e+18
,1,2,2.99844e+18
,3,1,2.99844e+18
,1,1,2.99844e+18
,1,1,2.99844e+18
,1,1,2.99844e+18
,3,1,2.99844e+18
,1,2,2.99844e+18
,2,2,2.99844e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,4,1,2.99849e+18
,4,2,2.99849e+18
,4,1,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,1,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,1,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,3,1,2.99849e+18
,3,2,2.99849e+18
,3,2,2.99849e+18
,2,2,2.99849e+18
,2,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,3,2,2.99849e+18
,1,2,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
1.0,1,2,2.99849e+18
,2,2,2.99849e+18
,2,1,2.99849e+18
,2,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,1,2.99849e+18
,4,2,2.99849e+18
,4,1,2.99849e+18
,4,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
1.0,2,2,2.99849e+18
,2,1,2.99849e+18
,1,1,2.99849e+18
,3,2,2.99849e+18
,3,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,2,2.99849e+18
,2,1,2.99849e+18
,5,2,2.99849e+18
,1,1,2.99849e+18
,1,2,2.99849e+18
,1,1,2.99849e+18
,2,1,2.99849e+18
,1,1,2.9985e+18
,1,2,2.9985e+18
,1,2,2.9985e+18
,1,1,2.9985e+18
,3,2,2.9985e+18
,1,2,2.9985e+18
,1,1,2.9985e+18
,1,1,2.9985e+18
,1,1,2.9985e+18
,2,2,2.9985e+18
,1,2,2.9985e+18
,1,1,2.9985e+18
,1,2,2.9985e+18
,1,2,2.9985e+18
,1,2,2.9985e+18
,1,1,2.9985e+18
,1,2,2.9985e+18
,1,1,2.9985e+18
,3,1,2.9985e+18
,3,1,2.9985e+18
,3,2,2.9985e+18
,1,1,2.9985e+18
,1,2,2.9985e+18
,1,2,2.9985e+18
,1,1,2.9985e+18
,1,2,2.9985e+18
,3,1,2.9985e+18
,1,1,2.9985e+18
,1,2,2.9985e+18
,1,1,2.9985e+18
,1,1,2.9985e+18
,1,2,2.9985e+18
,1,2,2.9985e+18
,1,2,2.9985e+18
,1,2,2.99853e+18
,1,2,2.99853e+18
,1,1,2.99853e+18
,1,2,2.99853e+18
,1,2,2.99854e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,4,1,2.99859e+18
,4,2,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,2,1,2.99859e+18
,2,2,2.99859e+18
,2,1,2.99859e+18
,2,1,2.99859e+18
,1,1,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,4,1,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,2,1,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,2,2,2.99859e+18
,2,2,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,1,2.99859e+18
,1,1,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,1,1,2.99859e+18
,1,2,2.99859e+18
,2,1,2.99859e+18
,2,2,2.99859e+18
,2,2,2.99859e+18
,2,1,2.99859e+18
,1,2,2.99859e+18
,1,2,2.99859e+18
,1,1,2.99859e+18
,2,2,2.9986e+18
,1,2,2.9986e+18
,3,1,2.9986e+18
,5,2,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,1,1,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,3,2,2.9986e+18
,1,1,2.9986e+18
,1,1,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,3,1,2.9986e+18
,3,2,2.9986e+18
,1,2,2.9986e+18
,3,1,2.9986e+18
,3,2,2.9986e+18
,3,2,2.9986e+18
,3,2,2.9986e+18
,2,1,2.9986e+18
,2,2,2.9986e+18
,1,1,2.9986e+18
,1,2,2.9986e+18
,1,2,2.9986e+18
,2,2,2.9986e+18
,2,2,2.9986e+18
,1,2,2.9986e+18
,3,1,2.99893e+18
,3,1,2.99893e+18
,3,2,2.99893e+18
,3,2,2.99893e+18
,2,2,2.99893e+18
,4,1,2.99893e+18
,1,2,2.99893e+18
,1,1,2.99893e+18
,1,2,2.99893e+18
,1,1,2.99893e+18
,1,1,2.99894e+18
,1,1,2.99894e+18
,1,2,2.99894e+18
,1,2,2.99894e+18
,1,1,2.99894e+18
,4,1,2.99894e+18
,4,2,2.99894e+18
,3,1,2.99894e+18
,3,2,2.99894e+18
,3,2,2.99894e+18
,3,1,2.99894e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,2,1,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,5,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,1,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,5,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,1,2,2.99899e+18
,1,1,2.99899e+18
,3,2,2.99899e+18
,3,1,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,2,2,2.99899e+18
,2,1,2.99899e+18
,1,1,2.99899e+18
,3,2,2.99899e+18
,3,2,2.99899e+18
,3,1,2.99899e+18
,1,2,2.99899e+18
,1,2,2.99899e+18
,2,2,2.99899e+18
,2,1,2.99899e+18
,1,1,2.999e+18
,1,2,2.999e+18
,1,2,2.999e+18
,1,1,2.999e+18
,3,2,2.999e+18
,1,2,2.999e+18
,1,2,2.999e+18
,1,2,2.999e+18
,1,1,2.999e+18
,1,1,2.999e+18
,1,2,2.999e+18
,2,1,2.999e+18
,2,2,2.999e+18
,2,1,2.999e+18
,1,1,2.999e+18
,1,2,2.999e+18
,1,1,2.999e+18
,1,2,2.999e+18
,1,1,2.999e+18
,1,2,2.999e+18
,1,1,2.999e+18
,1,2,2.999e+18
,1,1,2.999e+18
,1,2,2.999e+18
,1,2,2.999e+18
,4,1,2.999e+18
,4,2,2.999e+18
,4,2,2.999e+18
,3,1,2.999e+18
,3,2,2.999e+18
,3,2,2.999e+18
,3,2,2.999e+18
,2,2,2.999e+18
,2,1,2.999e+18
,1,2,2.999e+18
,1,1,2.999e+18
,1,1,2.999e+18
,3,1,2.999e+18
,3,2,2.999e+18
,3,1,2.999e+18
,1,2,2.99922e+18
,1,2,2.99922e+18
,2,2,2.99923e+18
,2,2,2.99923e+18
,2,1,2.99923e+18
,1,1,2.99923e+18
,1,2,2.99923e+18
,1,1,2.99923e+18
,3,2,2.99923e+18
,2,2,2.99923e+18
,1,1,2.99924e+18
,1,2,2.99924e+18
,1,1,2.99924e+18
,3,2,2.99927e+18
,2,1,2.99929e+18
,1,1,2.99929e+18
,1,1,2.99929e+18
,1,2,2.99929e+18
,1,1,2.99929e+18
,1,2,2.99929e+18
,1,1,2.99929e+18
,2,2,2.99929e+18
,1,1,2.99929e+18
,1,1,2.99929e+18
,1,1,2.99929e+18
,3,2,2.99929e+18
,1,1,2.99929e+18
,1,2,2.99929e+18
,3,2,2.99929e+18
,1,1,2.99929e+18
,4,2,2.99929e+18
,2,2,2.99929e+18
,2,1,2.99929e+18
,3,2,2.99929e+18
,1,1,2.99929e+18
,1,2,2.99929e+18
,1,1,2.99929e+18
,3,2,2.99929e+18
,1,1,2.99929e+18
,1,1,2.99929e+18
,1,2,2.99929e+18
,1,2,2.99929e+18
,1,2,2.99929e+18
,1,2,2.99929e+18
,2,1,2.99929e+18
,2,2,2.99929e+18
,3,1,2.99929e+18
,3,2,2.99929e+18
,2,2,2.99929e+18
,1,1,2.99929e+18
,1,2,2.99929e+18
,1,1,2.9993e+18
,1,2,2.9993e+18
,1,2,2.9993e+18
,1,1,2.9993e+18
,2,2,2.9993e+18
,2,2,2.9993e+18
,2,1,2.9993e+18
,1,2,2.9993e+18
,1,2,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,2,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,2,2.9993e+18
,1,1,2.9993e+18
,5,2,2.9993e+18
,4,1,2.9993e+18
,4,2,2.9993e+18
,1,1,2.9993e+18
,4,1,2.9993e+18
,4,2,2.9993e+18
,3,2,2.9993e+18
,1,1,2.9993e+18
,1,2,2.9993e+18
,1,2,2.9993e+18
,1,1,2.9993e+18
,1,2,2.9993e+18
,3,2,2.9993e+18
,1,1,2.9993e+18
,1,1,2.9993e+18
,1,2,2.9993e+18
,1,1,2.9993e+18
,1,2,2.99933e+18
,1,1,2.99933e+18
,1,1,2.99933e+18
,1,2,2.99933e+18
,1,1,2.99933e+18
,1,2,2.99933e+18
,1,1,2.99933e+18
,1,2,2.99933e+18
,1,1,2.99933e+18
,1,2,2.99933e+18
,4,1,2.99933e+18
,4,2,2.99933e+18
,4,2,2.99933e+18
,1,2,2.99934e+18
,1,1,2.99934e+18
,1,2,2.99937e+18
,2,1,2.99939e+18
,1,2,2.99939e+18
,2,2,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,1,2,2.99939e+18
,2,2,2.99939e+18
,2,1,2.99939e+18
,1,2,2.99939e+18
,2,2,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,5,2,2.99939e+18
,3,2,2.99939e+18
,3,2,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,1,2,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,4,2,2.99939e+18
,4,2,2.99939e+18
,4,1,2.99939e+18
,4,1,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,3,1,2.99939e+18
,3,2,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,1,2,2.99939e+18
,2,2,2.99939e+18
,2,2,2.99939e+18
,2,2,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
1.0,1,2,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,4,1,2.99939e+18
,4,2,2.99939e+18
,4,1,2.99939e+18
,4,1,2.99939e+18
,1,2,2.99939e+18
,4,1,2.99939e+18
,4,2,2.99939e+18
,1,1,2.99939e+18
,1,2,2.99939e+18
,5,2,2.99939e+18
,3,2,2.99939e+18
,3,1,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,1,1,2.99939e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,5,1,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,3,2,2.9994e+18
,2,1,2.9994e+18
,1,2,2.9994e+18
,2,1,2.9994e+18
,2,2,2.9994e+18
,1,2,2.9994e+18
,3,1,2.9994e+18
,3,2,2.9994e+18
,1,1,2.9994e+18
,3,2,2.9994e+18
,3,2,2.9994e+18
,3,1,2.9994e+18
,3,2,2.9994e+18
,3,2,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,2,2,2.9994e+18
,2,1,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,3,1,2.9994e+18
,3,2,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,2,2,2.9994e+18
1.0,2,1,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,1,2,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,1,2,2.9994e+18
,1,1,2.9994e+18
,5,2,2.99943e+18
,2,1,2.99943e+18
,4,1,2.99943e+18
,4,2,2.99943e+18
,1,1,2.99943e+18
,4,2,2.99943e+18
,4,2,2.99943e+18
,4,2,2.99943e+18
,1,2,2.99943e+18
,1,1,2.99943e+18
,1,1,2.99944e+18
,1,2,2.99944e+18
,1,1,2.99944e+18
,1,1,2.99944e+18
,1,2,2.99944e+18
,2,1,2.99944e+18
,2,2,2.99944e+18
,1,1,2.99949e+18
,1,1,2.99949e+18
,2,2,2.99949e+18
,2,2,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,1,2,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,1,1,2.99949e+18
,1,1,2.99949e+18
,5,2,2.99949e+18
,2,2,2.99949e+18
,1,2,2.99949e+18
,3,1,2.99949e+18
,3,2,2.99949e+18
,3,1,2.99949e+18
,1,1,2.99949e+18
,1,2,2.99949e+18
,5,1,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,1,1,2.99949e+18
,1,2,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,1,2,2.99949e+18
,1,2,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,2,2,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,1,1,2.99949e+18
,1,2,2.99949e+18
,3,2,2.99949e+18
,1,1,2.99949e+18
,2,2,2.99949e+18
,2,1,2.99949e+18
,2,1,2.99949e+18
,2,1,2.99949e+18
,1,2,2.99949e+18
,3,2,2.99949e+18
,3,1,2.99949e+18
,3,1,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,1,2,2.99949e+18
,3,2,2.99949e+18
,3,1,2.99949e+18
,1,2,2.99949e+18
,1,2,2.99949e+18
,1,1,2.99949e+18
,1,2,2.9995e+18
,1,2,2.9995e+18
,2,1,2.9995e+18
,3,1,2.9995e+18
,3,2,2.9995e+18
,2,2,2.9995e+18
,4,1,2.9995e+18
,1,2,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,1,2.9995e+18
,2,2,2.9995e+18
,2,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,3,2,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,1,2.9995e+18
,1,2,2.9995e+18
,1,2,2.99962e+18
,1,2,2.99963e+18
,1,2,2.99963e+18
,1,1,2.99963e+18
,1,2,2.99964e+18
,2,1,2.99964e+18
,2,2,2.99964e+18
,4,1,2.99964e+18
,4,2,2.99964e+18
,1,1,2.99964e+18
,4,1,2.99967e+18
,4,2,2.99967e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,2,1,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,1,2.99969e+18
,1,1,2.99969e+18
,1,2,2.99969e+18
,1,2,2.99969e+18
,1,2,2.99969e+18
,4,2,2.9997e+18
,5,1,2.9997e+18
,5,1,2.9997e+18
,1,2,2.9997e+18
,1,1,2.9997e+18
,1,2,2.9997e+18
,1,1,2.9997e+18
,1,2,2.9997e+18
,1,2,2.9997e+18
,2,2,2.9997e+18
,2,1,2.9997e+18
,1,1,2.9997e+18
,1,2,2.9997e+18
,1,2,2.9997e+18
,1,1,2.9997e+18
,2,1,2.9997e+18
,1,1,2.9997e+18
,3,2,2.9997e+18
,1,2,2.9997e+18
,1,1,2.9997e+18
,1,1,2.9997e+18
,1,2,2.9997e+18
,1,1,2.9997e+18
,3,2,2.9997e+18
,3,1,2.9997e+18
,3,2,2.9997e+18
,1,1,2.9997e+18
,1,2,2.9997e+18
,2,2,2.9997e+18
,2,2,2.9997e+18
,2,1,2.9997e+18
,1,2,2.99992e+18
,1,2,2.99993e+18
,1,1,2.99993e+18
,1,1,2.99993e+18
,1,1,2.99993e+18
,1,2,2.99993e+18
,1,2,2.99993e+18
,1,1,2.99993e+18
,1,1,2.99993e+18
,1,1,2.99994e+18
,1,1,2.99994e+18
,1,2,2.99994e+18
,2,2,2.99994e+18
,1,2,2.99994e+18
,1,1,2.99994e+18
,3,1,2.99994e+18
,1,2,2.99994e+18
,1,2,2.99994e+18
,1,1,2.99994e+18
,4,1,2.99994e+18
,4,2,2.99994e+18
,4,2,2.99994e+18
,4,2,2.99994e+18
,4,2,2.99994e+18
,4,2,2.99994e+18
,4,2,2.99994e+18
,1,1,2.99999e+18
,1,1,2.99999e+18
,1,2,2.99999e+18
,1,2,2.99999e+18
,2,1,2.99999e+18
,1,1,2.99999e+18
,1,2,2.99999e+18
,1,1,2.99999e+18
